m0,s0,sk0,m1,s1,sk1,m2,s2,sk2,camera name,value
75.5077744167,115.7278857089,0.8990619663,71.305192875,113.7986300365,0.987865314,72.82602925,114.5372159806,0.9552361892,Sony-NEX-7,1
85.0768081667,119.2947932871,0.7116478782,81.594685,118.0336308113,0.7777474662,81.7959265417,118.1619007671,0.7738055919,Sony-NEX-7,1
80.1351434583,117.5943311823,0.8058322665,79.47560475,117.3186634032,0.8188421053,80.917316125,117.8839677808,0.7906897729,Sony-NEX-7,1
69.0322390833,112.4134496575,1.0377553778,68.2210360417,111.9633689328,1.0559793769,68.6122045833,112.204349324,1.0471603268,Sony-NEX-7,1
84.542413375,119.1085128753,0.7215352534,83.8452031667,118.8549226394,0.73472943,83.585792,118.7886040774,0.7397016178,Sony-NEX-7,1
85.9804637917,119.7572212943,0.6946068032,83.743571875,118.9902861868,0.7364735061,84.759178875,119.3438943424,0.717583247,Sony-NEX-7,1
78.7260374583,116.9572581736,0.8338730881,77.45977,116.4140390945,0.8593693577,78.10617175,116.7154373561,0.8462881472,Sony-NEX-7,1
95.4545589583,122.4075857594,0.5257880662,96.245989,122.5595370782,0.5121587211,96.3919625833,122.6396541631,0.5097790307,Sony-NEX-7,1
100.510180375,123.585743825,0.437295236,90.2326105,120.9269252735,0.6178298193,88.6089061667,120.4160903238,0.6478706631,Sony-NEX-7,1
87.126292,120.113938422,0.6736619971,83.9987795,119.0355410886,0.7319221594,84.6081657083,119.2933802393,0.7205269298,Sony-NEX-7,1
60.4443829167,107.8110467082,1.2425721004,59.3325360833,107.1287641859,1.2712592446,60.106959,107.6209988038,1.2512433122,Sony-NEX-7,1
77.5287756667,116.5294553523,0.8580170889,76.0850734583,115.9310511919,0.887306231,77.1844148333,116.405815697,0.8649571049,Sony-NEX-7,1
91.0250464167,121.2068586622,0.6028132978,86.5676429583,119.7671263655,0.6842905757,86.1193585833,119.663182095,0.6927179308,Sony-NEX-7,1
91.9461030833,121.4450046199,0.587115751,90.944719375,121.1443257848,0.6050131375,92.1753060833,121.5181252747,0.5830440851,Sony-NEX-7,1
101.9920004167,123.7088783617,0.4148812791,102.4594230833,123.7330533481,0.4071499249,101.1716245417,123.5742803636,0.4286990759,Sony-NEX-7,1
86.431152875,119.8822601423,0.6870543637,86.2665505833,119.8202957893,0.6900800704,90.282883875,121.0889962318,0.6169642669,Sony-NEX-7,1
98.789096,123.1215312371,0.4672103245,97.5683964583,122.7466454118,0.4881976366,96.0974303333,122.4984396918,0.513769571,Sony-NEX-7,1
86.8513771667,120.0701130528,0.6790322689,84.002661625,119.1272091102,0.7319996055,87.04797225,120.1448622795,0.6753939846,Sony-NEX-7,1
83.7494177917,118.9246561684,0.7363966201,81.375162,118.0319437595,0.7818222609,82.743560625,118.5660327225,0.7555052437,Sony-NEX-7,1
70.64580625,113.4593896557,1.0021658871,66.923684375,111.5584715323,1.0855629167,68.1254470417,112.1955976539,1.058188779,Sony-NEX-7,1
86.93584525,119.9567921048,0.6773039997,86.649544375,119.8373003429,0.6825153517,87.0024845,119.9820844737,0.6760108821,Sony-NEX-7,1
98.6403011667,123.120344801,0.4712355857,97.3949120417,122.8496129445,0.4925412618,98.1634955417,123.0424837769,0.4794315212,Sony-NEX-7,1
99.3370647917,123.2370138123,0.4594007903,98.6156934583,123.0688331982,0.4715356328,98.51903025,123.1077307013,0.4732362845,Sony-NEX-7,1
96.4543828333,122.6182769988,0.5084009964,95.661404125,122.4218310707,0.5221498136,95.6076767917,122.42855165,0.5232189187,Sony-NEX-7,1
82.8140013333,118.3822000784,0.754436396,80.0187884167,117.2714247728,0.8087800662,80.7882980417,117.6159577254,0.7937201795,Sony-NEX-7,1
79.3339735,117.3067852227,0.8218270697,76.8858886667,116.3120983687,0.8709263948,78.0717315,116.8062327112,0.8470121772,Sony-NEX-7,1
83.0173665417,118.7981212279,0.7503741886,76.3963794167,116.2174492698,0.8807118606,80.33058475,117.8266504714,0.8016736749,Sony-NEX-7,1
96.575360125,122.6809960396,0.5062314292,96.4861175417,122.5823034813,0.5082956645,96.2797249167,122.581851971,0.511948913,Sony-NEX-7,1
86.9271655833,119.929128988,0.6773271804,85.88405725,119.5803216341,0.6966632225,86.298347875,119.7434567614,0.6890087291,Sony-NEX-7,1
96.847529875,122.6308676778,0.5018971412,95.2608376667,122.1848190071,0.5296579352,95.00092525,122.1925092667,0.5341245047,Sony-NEX-7,1
84.8387777083,119.2288733592,0.7159772871,85.5393457083,119.4041554173,0.7029095567,84.77220575,119.2169589923,0.7171786646,Sony-NEX-7,1
99.6652595417,123.293559053,0.4537574469,99.120848,123.1495115676,0.4627983676,97.7782952083,122.9548701998,0.4855526686,Sony-NEX-7,1
82.1280900417,118.2162912144,0.7674958262,81.3895416667,117.9192951381,0.7818188586,81.341409,117.932784979,0.7827489011,Sony-NEX-7,1
87.435543375,120.0646968399,0.6685345089,85.9916931667,119.6414244635,0.694899749,87.6664801667,120.2012498598,0.663998723,Sony-NEX-7,1
86.59484175,119.9244062491,0.6834498531,80.4569015,117.7574799384,0.7998285977,81.7288235833,118.2656240972,0.7752415934,Sony-NEX-7,1
84.9591949583,119.3615081468,0.7136921808,79.9637410417,117.4742256862,0.8096461058,81.5201494167,118.1068417116,0.7792895129,Sony-NEX-7,1
83.6248183333,118.8341981336,0.7390229243,82.845536375,118.5325294073,0.7537648056,83.6055870833,118.8312348976,0.7393116607,Sony-NEX-7,1
55.142990125,104.3827788652,1.3843009025,54.3338093333,103.8217113541,1.4072265782,54.1789180417,103.7167983355,1.4116521959,Sony-NEX-7,1
83.5528374583,118.8120142113,0.7403525124,78.8107254583,117.0492917472,0.8322572896,79.0744655417,117.1830581363,0.8272007066,Sony-NEX-7,1
93.990514375,121.9376037518,0.5512758082,92.908216375,121.5855812784,0.5709204983,92.6788093333,121.5701257466,0.5748256371,Sony-NEX-7,1
83.9582432083,119.0061299552,0.7328832485,82.6154442917,118.5525543442,0.7582053172,83.6095385417,118.8926060452,0.7396056799,Sony-NEX-7,1
84.203111,119.1048988795,0.7278955053,81.803897625,118.2391518427,0.7738414905,82.989333625,118.6588467548,0.7513037519,Sony-NEX-7,1
86.938609125,120.1952613744,0.676573679,80.3946992917,117.8790838911,0.8006451869,81.1491080417,118.114283848,0.7864845777,Sony-NEX-7,1
92.13391275,121.6368722813,0.5839709511,91.5146794167,121.4712318467,0.5949281451,92.2951982917,121.7265706173,0.5811131418,Sony-NEX-7,1
96.5748569167,122.7210780399,0.5061969766,95.994651125,122.5443592504,0.5164000279,95.4179393333,122.452451249,0.5264105766,Sony-NEX-7,1
78.5047115833,116.8395789097,0.8383654064,76.2673225,115.9098795146,0.8835634102,76.7811444167,116.1577869365,0.8731474149,Sony-NEX-7,1
88.9729560417,120.5585081924,0.6401193187,87.9232650417,120.2564490486,0.6589902399,88.51874925,120.4483791542,0.6483666254,Sony-NEX-7,1
53.8402739167,103.4173903682,1.4213463679,53.49658325,103.1618631419,1.4312940263,53.6772010417,103.3062522465,1.4261332465,Sony-NEX-7,1
88.3893524583,120.6376259532,0.6505432747,85.5408510833,119.7090433117,0.702902001,88.6236527083,120.72071583,0.6463183171,Sony-NEX-7,1
85.6857666667,119.5034286945,0.7003328109,81.6694827083,118.0771106101,0.7763331314,81.8502041667,118.1999501729,0.7728332431,Sony-NEX-7,1
81.915913625,118.2811707843,0.7716941242,78.5232012083,116.9377960201,0.838277668,81.2972436667,118.0436978815,0.7838203278,Sony-NEX-7,1
79.1779650417,117.0258341097,0.8250423322,76.3954904167,115.8691978073,0.8811483188,78.1019385,116.6112451322,0.8466935875,Sony-NEX-7,1
98.353966,123.0378715944,0.476123831,97.7530114583,122.876666077,0.4864388405,98.0028012917,122.9697151908,0.4821700399,Sony-NEX-7,1
92.939585125,121.7778045999,0.5693253306,91.0164742083,121.2361549497,0.6036043611,91.965279625,121.5275144276,0.5866692737,Sony-NEX-7,1
80.1859485417,117.3823141999,0.8052034976,79.6458679583,117.137413496,0.8157871114,79.1296805417,117.0076137441,0.8258958722,Sony-NEX-7,1
94.9904765833,122.2254823835,0.5336314866,92.7296695833,121.6049954554,0.5732330606,92.108240125,121.4901585933,0.5840965362,Sony-NEX-7,1
69.173668625,112.7347080125,1.0347686792,66.4306712083,111.3102178247,1.0970705377,68.06742725,112.1899743448,1.0596165824,Sony-NEX-7,1
57.5794546667,105.9959018651,1.3177908349,56.8364280417,105.5217546327,1.3376136596,58.1432084167,106.3725453505,1.302553377,Sony-NEX-7,1
95.7791920417,122.2918969102,0.5200834431,95.32524375,122.1308343434,0.5278748572,94.5700355,122.0487517464,0.5408828929,Sony-NEX-7,1
81.4260501667,118.0318552069,0.7812954701,80.3918637917,117.6281608373,0.801495869,81.196535375,117.9461028015,0.7858016686,Sony-NEX-7,1
96.499162625,122.5975006283,0.5073857568,95.4388799167,122.3284044226,0.5255475811,94.38789025,122.1352367231,0.5437094876,Sony-NEX-7,1
88.0558855417,120.4050776757,0.6567681791,85.123193125,119.412685067,0.7114510271,87.241430125,120.1218796984,0.6719711949,Sony-NEX-7,1
89.9828122083,120.8980586781,0.6218200003,87.0945647083,120.0209508387,0.6742022848,86.7354331667,119.9529255669,0.6808897538,Sony-NEX-7,1
85.5276141667,119.4441799519,0.7032134241,82.2366077917,118.2871205505,0.7653653498,82.2949784583,118.3625400743,0.7641278669,Sony-NEX-7,1
80.8393945,117.6896602084,0.7920486512,80.8481514167,117.6606109194,0.7917357788,80.4512370833,117.5744294979,0.7994778685,Sony-NEX-7,1
87.0531607917,119.9579613311,0.6749744427,85.7598117083,119.5077665553,0.6989845328,86.859950625,119.8993118171,0.6787843618,Sony-NEX-7,1
84.4845417083,119.2061008224,0.7229256157,83.0358179583,118.683445821,0.750427122,84.5863882083,119.2502423212,0.7210939084,Sony-NEX-7,1
92.0827927917,121.4602925873,0.5846360757,90.515257125,120.9881016993,0.6125731317,89.78930275,120.8372285635,0.625529165,Sony-NEX-7,1
80.814202625,117.908951702,0.7930136462,74.31534975,115.2097360695,0.9237277736,76.84928225,116.332652972,0.8715448094,Sony-NEX-7,1
99.0446525833,123.0845557702,0.4642363407,98.6705799167,122.9460945045,0.4707054734,97.9331387083,122.8978826161,0.4831749167,Sony-NEX-7,1
80.8971245417,117.8107824105,0.7914281893,75.8788665,115.7381218344,0.8916735004,77.817771875,116.598833457,0.8522671633,Sony-NEX-7,1
99.460167375,123.2665961221,0.4569357494,96.8295775417,122.6911011754,0.5017428611,96.7437825833,122.6741167507,0.5034138323,Sony-NEX-7,1
82.4011947083,118.4423616966,0.7621491243,80.23196625,117.5915235713,0.8042612958,80.7103044583,117.8107554836,0.7949426848,Sony-NEX-7,1
90.3628278333,120.8831472434,0.6152656748,88.525346,120.2871948671,0.6483771825,89.56226825,120.6416360203,0.6296382065,Sony-NEX-7,1
87.6736640417,120.1578980552,0.6633515971,86.256001125,119.6906070506,0.6895734691,86.5489925833,119.8381405375,0.6840049215,Sony-NEX-7,1
79.9827438333,117.5565530829,0.8094061809,78.3689554167,116.949162912,0.8410881788,80.5691453333,117.8095571979,0.7978219887,Sony-NEX-7,1
81.8521492917,118.2438899886,0.7730190363,80.4720703333,117.7463131561,0.799700142,81.7538810417,118.2196449957,0.7749761807,Sony-NEX-7,1
82.336218125,118.3536158358,0.7627438458,81.4853998333,117.9618505941,0.7795207915,81.0309889583,117.8172222352,0.7888504006,Sony-NEX-7,1
83.8371664583,118.8970894984,0.7349579979,82.7733347917,118.502072855,0.7552980027,83.33747725,118.7306792719,0.7445077724,Sony-NEX-7,1
87.4569274167,120.1455732265,0.6681670244,86.8594800417,119.9440668465,0.6791510194,87.8850631667,120.3089868953,0.6602111016,Sony-NEX-7,1
93.1642080417,121.9179257582,0.5655346204,92.010009875,121.587875671,0.5859263395,94.0521325833,122.1487905791,0.5500331373,Sony-NEX-7,1
82.0890094583,118.0951876109,0.7681390305,81.6449378333,117.9091268924,0.7767009695,81.1989706667,117.7810622802,0.785284586,Sony-NEX-7,1
96.062811875,122.4238774111,0.5150732826,94.6609612083,122.0146724114,0.5393708216,93.6561117083,121.8461544382,0.5568883583,Sony-NEX-7,1
72.7358047917,114.3964955812,0.9574125718,71.4755977917,113.8233629322,0.9842552917,72.69983675,114.3940846199,0.9582320536,Sony-NEX-7,1
85.209754625,119.3074437415,0.7093198899,84.76299775,119.1159823786,0.7178103854,84.559281375,119.1163501325,0.7214712642,Sony-NEX-7,1
54.2252437504,103.7055163472,1.4106907215,53.8986186644,103.4810189859,1.4200511566,52.9708150552,102.8229710517,1.4468001487,Samsung-Galaxy-S4,2
45.7308003283,97.3224239871,1.6779119068,45.2064898694,96.8892793351,1.696235456,45.0693737105,96.7645052603,1.7010171331,Samsung-Galaxy-S4,2
14.7967836093,59.3148348996,3.7900801538,14.6582217866,59.0478094785,3.8119229106,14.9651242079,59.6295612267,3.764138685,Samsung-Galaxy-S4,2
16.2291877408,61.9789013675,3.583349921,16.148388727,61.8348844519,3.5943435715,16.4610586762,62.3864712884,3.5523309025,Samsung-Galaxy-S4,2
55.250463735,104.3873521635,1.381077863,54.6021946715,103.9532647688,1.3993762695,55.2773820642,104.3892665247,1.3805936688,Samsung-Galaxy-S4,2
71.4750854858,113.7581669612,0.9838363591,70.6870566088,113.3860502111,1.0010145117,70.9627098649,113.5008259805,0.9951782511,Samsung-Galaxy-S4,2
25.2699448818,75.7685057475,2.6911594645,25.0522370075,75.4658219885,2.70769185,25.5918483214,76.1951152768,2.6675032443,Samsung-Galaxy-S4,2
35.7565609372,88.0904634671,2.0784732376,35.4269522982,87.7579410583,2.094054058,35.8861862894,88.2182798147,2.0724445995,Samsung-Galaxy-S4,2
77.4942326808,116.3197898838,0.8586566727,76.994032581,116.1208913677,0.8687971501,77.8580110245,116.4697439171,0.8514166261,Samsung-Galaxy-S4,2
18.8775925342,66.4234867094,3.2626927479,18.69031496,66.1167616592,3.2835836577,19.2363264427,67.0011889208,3.2237285811,Samsung-Galaxy-S4,2
58.1091677016,106.2829544567,1.3033776581,57.0290004941,105.5866615173,1.3323820271,58.4105101022,106.4493331021,1.2955785258,Samsung-Galaxy-S4,2
19.5842336782,67.5450289378,3.1863611183,19.4660633626,67.3580334266,3.1988182533,19.7817855122,67.8545023794,3.1659043061,Samsung-Galaxy-S4,2
35.3509991846,87.6644132818,2.0976971664,34.8515716286,87.1440477264,2.1220580835,35.2254430156,87.5252848027,2.1040989819,Samsung-Galaxy-S4,2
74.8567693206,115.1673717799,0.9123836044,74.0846943877,114.8298627575,0.928595021,75.3448803866,115.3786416254,0.9023862436,Samsung-Galaxy-S4,2
16.6980501013,62.7788477956,3.5214508829,16.5171845893,62.461494533,3.5450446409,16.8056091798,62.9684965648,3.5070589551,Samsung-Galaxy-S4,2
43.9708767126,95.7165131292,1.740593022,42.8196995248,94.7121565634,1.7834013897,42.4402438088,94.3695341409,1.7976017521,Samsung-Galaxy-S4,2
61.6830097517,108.5785989384,1.210818291,60.7557926707,108.0257217646,1.23423612,62.009055195,108.7677182655,1.2027410507,Samsung-Galaxy-S4,2
67.5682786909,111.7986512485,1.0707658221,67.4347831077,111.7359385974,1.0737345381,67.6599045864,111.8373844005,1.0688012543,Samsung-Galaxy-S4,2
28.6985174878,80.2242984483,2.4586647392,28.3219079257,79.7675634786,2.4822567164,27.9133015886,79.2553866449,2.5082813941,Samsung-Galaxy-S4,2
32.4123940452,84.3965635087,2.2451777927,32.1404830105,84.0930363873,2.2596650511,31.84982738,83.7614017819,2.2752615364,Samsung-Galaxy-S4,2
47.7554562151,98.8792573688,1.6092616015,46.6118219975,97.9562862568,1.6478991399,47.2748263576,98.4827209089,1.6256014255,Samsung-Galaxy-S4,2
52.203247063,102.3605022309,1.4688056676,51.0754128024,101.5467800965,1.5029777279,51.6890583373,101.9761728555,1.4844620862,Samsung-Galaxy-S4,2
62.2852719229,108.8394106142,1.196156113,61.9796283151,108.6684792441,1.2036385399,62.7718597056,109.1231204215,1.1840668984,Samsung-Galaxy-S4,2
29.9265969593,81.6316645795,2.3846410477,28.9406477642,80.4541689522,2.4444590852,28.9332723436,80.4329993534,2.4452049804,Samsung-Galaxy-S4,2
40.0890835428,92.2574735059,1.8902228784,39.6615902031,91.8451847097,1.9080099947,40.3680768383,92.5154357687,1.878801168,Samsung-Galaxy-S4,2
84.8927314731,119.3610405987,0.7151834996,83.3819487219,118.8479892505,0.7436985507,85.0519127581,119.4039856253,0.7123572761,Samsung-Galaxy-S4,2
56.6068167895,105.4526122845,1.3439243711,55.427204353,104.6690817962,1.3765793836,56.6960679864,105.5172102507,1.3414514129,Samsung-Galaxy-S4,2
25.604612979,76.2188656892,2.6657352676,25.5741111103,76.179149016,2.6679261416,25.7991572647,76.4755952473,2.6515985525,Samsung-Galaxy-S4,2
75.9514251948,115.9665406622,0.8905465708,75.0816434392,115.6159248115,0.9084257465,81.6105484738,118.2575349553,0.7780360803,Samsung-Galaxy-S4,2
57.6549580103,105.9786234647,1.3156319313,57.5102991941,105.8894658766,1.3194353507,58.5183252,106.5327926415,1.2925532737,Samsung-Galaxy-S4,2
82.3162466031,118.4688853573,0.7634350182,81.7004263649,118.2538209587,0.7752248101,82.3390374301,118.5000311693,0.7631283581,Samsung-Galaxy-S4,2
53.5948328134,103.2369636097,1.4284087274,52.8326217166,102.6964221989,1.4507662713,52.5853453902,102.5072775546,1.4582585331,Samsung-Galaxy-S4,2
40.8358945693,92.9386562692,1.860196326,40.4240854875,92.5518419025,1.8768345076,41.0788082397,93.1650234747,1.8503610186,Samsung-Galaxy-S4,2
17.9146699459,64.9231768437,3.370819219,17.7074092018,64.5791516339,3.3953803322,18.1488711366,65.312184258,3.3434293177,Samsung-Galaxy-S4,2
23.7047574097,73.6476776129,2.8109846316,23.4461925532,73.2766479305,2.8322761444,23.8990932494,73.9164071972,2.7953635231,Samsung-Galaxy-S4,2
15.8853051408,61.3017214307,3.630651788,15.6186043173,60.8160337419,3.6685329674,15.9423927432,61.3993919702,3.6228298607,Samsung-Galaxy-S4,2
81.211833098,117.9736926958,0.7849982814,80.0707705491,117.5522266954,0.8071440347,80.7093634614,117.783690068,0.794682484,Samsung-Galaxy-S4,2
95.1530134532,122.3086323702,0.5309779992,92.7950532362,121.7300018021,0.5721655654,95.6533567945,122.4312611752,0.5223771236,Samsung-Galaxy-S4,2
66.1765722337,111.1459532495,1.1023525886,64.8980857604,110.4654223277,1.1324375793,66.019894596,111.0519549218,1.106221777,Samsung-Galaxy-S4,2
87.1702192209,120.1663090394,0.6732815976,86.7049918333,120.0581262445,0.6816905114,91.682720452,121.5338697567,0.5918001295,Samsung-Galaxy-S4,2
10.552123395,50.5519775788,4.6151025736,10.2028261022,49.7364125213,4.7047275284,10.562325356,50.5720305813,4.6124469298,Samsung-Galaxy-S4,2
34.2795324592,86.4796607478,2.1500698391,33.8829580888,86.0559595705,2.1699169614,34.7223121524,86.9489696376,2.1282416422,Samsung-Galaxy-S4,2
75.8934200335,115.7757838146,0.8913907077,75.6375038392,115.6714401927,0.8966063971,76.8996278227,116.2007730939,0.8708733071,Samsung-Galaxy-S4,2
7.8758266898,43.970722096,5.4342907709,8.0020250978,44.3154537823,5.3867337312,8.7734605042,46.3232950816,5.1188860977,Samsung-Galaxy-S4,2
1.5320471651,19.6379303538,12.8082086653,1.5837953991,19.965108294,12.5928324595,1.56119643,19.8227919794,12.6851802639,Samsung-Galaxy-S4,2
49.4177143217,100.1801188986,1.5550531393,49.2917902946,100.0923845992,1.5589477162,49.8166377263,100.4805002081,1.5423326007,Samsung-Galaxy-S4,2
103.0922779414,123.8167048956,0.3963810379,102.9556570243,123.7972513979,0.3986435411,103.3875046739,123.8616706185,0.3914842315,Samsung-Galaxy-S4,2
8.1267095076,44.5707819674,5.3415721527,8.0952871589,44.4877671508,5.3528583123,8.3211006408,45.0799408759,5.2721264587,Samsung-Galaxy-S4,2
43.5922148233,95.4314629053,1.7544650199,42.9344566674,94.8579919861,1.7789779312,43.6419788558,95.4747067799,1.7526125823,Samsung-Galaxy-S4,2
34.7420521353,87.0480312133,2.1266311411,33.1373662315,85.3277558578,2.2076327037,33.7571116812,85.9799304852,2.1761745928,Samsung-Galaxy-S4,2
47.9958723935,99.1356921752,1.601039838,47.0168225734,98.3629590537,1.633629665,46.7634716839,98.1430949142,1.6421530367,Samsung-Galaxy-S4,2
82.9558959339,118.651211923,0.7516517132,82.6344674966,118.5461707767,0.7576945057,83.438224762,118.8240868776,0.7424447572,Samsung-Galaxy-S4,2
