m1,s1,sk1,m2,s2,sk2,m3,s3,sk3,camera,value
115.9878490995,124.3528112543,0.1825153732,115.1999437566,124.7864672178,0.1967079225,123.413688295,124.6120968567,0.0684951579,iPhone-4s,3
117.9759294802,124.9027993403,0.1519517709,114.2881132207,125.2490631351,0.2091415086,119.046524699,124.9195643059,0.1344709682,iPhone-4s,3
109.8521830045,124.6223737526,0.2836792982,105.7043523675,124.1632718475,0.3509737129,110.9396144462,124.7099514571,0.2660085704,iPhone-4s,3
116.6450299815,125.3769341401,0.1724448657,97.6802448027,122.7549533208,0.4839897563,109.4071534736,124.4604398603,0.2902496387,iPhone-4s,3
116.9937642924,124.3582864201,0.1681128832,110.5877275517,124.3057925156,0.2704667381,116.9587104169,124.2199810002,0.1702975482,iPhone-4s,3
120.0667724453,125.1400219129,0.1178330139,114.6977882605,125.0775930412,0.2057133635,115.3169791967,124.9254741226,0.1968790746,iPhone-4s,3
98.4868094603,122.3939145318,0.4710180294,92.424673528,121.2675466968,0.5761680559,96.7583942074,122.1344552072,0.501366992,iPhone-4s,3
114.2052159176,124.2474243404,0.2151797698,117.6728763426,124.9003236248,0.1574107313,119.2686427946,124.7953495142,0.1324237427,iPhone-4s,3
96.5317745128,122.2410545239,0.504694761,95.8671154123,122.2858562691,0.5140508879,107.1668433816,123.7556401053,0.3288480967,iPhone-4s,3
99.4712320181,123.0501403382,0.4547376364,93.1069860951,121.6417408295,0.5642787177,97.4280023258,122.4679636706,0.4898490756,iPhone-4s,3
112.0190605526,124.3278493604,0.2488254417,109.2613122557,124.4752275163,0.2906990681,115.2362045998,124.7146331886,0.1961817009,iPhone-4s,3
105.7047190634,123.8591296947,0.3508483892,97.2915851926,122.6363199979,0.4894605796,105.6005338742,123.4348041587,0.3529723085,iPhone-4s,3
107.9698126672,123.9727186983,0.3121454552,104.3113946559,123.6272306976,0.3707383407,113.2299224607,124.1372875429,0.2291747651,iPhone-4s,3
102.8401635138,123.4875409812,0.3982381505,96.5266472781,122.4964863108,0.5035153826,109.0114354055,124.237373099,0.2957831989,iPhone-4s,3
104.3332086818,123.5857486523,0.372506128,88.0337422806,120.0739817178,0.6541770737,98.7557670127,122.3323358416,0.4690239862,iPhone-4s,3
112.4336169032,124.3745931866,0.2382288969,103.0368342905,123.4380265597,0.3951672454,105.6373331221,123.6083531913,0.3526097761,iPhone-4s,3
115.3242908377,125.1824060361,0.1934836678,102.7865491938,123.5855317095,0.3992822889,106.2132668325,123.8962824361,0.3430800061,iPhone-4s,3
121.5575952859,125.005831036,0.0952693701,117.0635032199,125.0103172935,0.1678227865,118.4629241658,124.8412918204,0.1460340345,iPhone-4s,3
105.5564291178,123.622581572,0.3508819159,93.89877466,121.8662925252,0.5506545597,104.3642560604,123.4550507152,0.3759988339,iPhone-4s,3
100.8555969058,123.5390059423,0.4313957574,81.244555129,118.0601190205,0.781540733,91.9717410121,121.1222848105,0.5861717655,iPhone-4s,3
113.5937283487,125.1718907889,0.2221768066,101.5255464395,123.6418728028,0.4190208644,89.5777185057,119.9670887856,0.6292073557,iPhone-4s,3
112.9201189897,124.816279188,0.2334700108,101.0096835252,123.2866135156,0.428078431,111.672301018,124.6301476055,0.2537199121,iPhone-4s,3
113.527263152,124.5761294076,0.2259715915,108.8482160557,124.7258882426,0.2974515533,114.2350086455,124.6045452075,0.2128832573,iPhone-4s,3
112.1055569823,124.7615704983,0.2467338474,109.9199372687,124.7875896885,0.2809983553,107.3507298625,124.1508801865,0.3228232823,iPhone-4s,3
102.1114183597,123.4719967403,0.4100194831,96.1760998875,122.4203983066,0.5094258507,106.5539969102,124.0133581423,0.3376915363,iPhone-4s,3
103.3795017241,123.8375122755,0.3905714614,92.7648324112,122.0080569673,0.5688678225,100.6739888204,122.707740684,0.4370486646,iPhone-4s,3
109.4108024107,124.740341511,0.2895967923,97.3928147878,122.5822426016,0.490509305,99.9608361267,122.977117934,0.4477343759,iPhone-4s,3
112.8628802624,124.555386711,0.2351832862,104.7895036615,123.8707283852,0.3647050705,115.2086284422,124.7859237621,0.1975992111,iPhone-4s,3
102.6922307526,123.7226241463,0.401374106,101.1004701717,123.5898208853,0.4271802866,103.8538510329,123.8656282547,0.3817508526,iPhone-4s,3
103.7039158367,123.6567381236,0.3838833914,94.1083682758,121.7529878496,0.5464449359,104.4883271809,123.6651497144,0.3704309576,iPhone-4s,3
110.874062485,124.4990495973,0.2674459816,113.1326540573,125.2419046544,0.2277959266,121.5723544831,125.4435791702,0.0937696331,iPhone-4s,3
108.5129308489,124.1163605436,0.3055738675,105.3881783999,123.8982244434,0.3557195542,111.5638647846,124.3628190686,0.2573118375,iPhone-4s,3
106.9199530379,124.2087401947,0.3322399878,101.8255502441,123.6024242582,0.4145084336,108.4055015899,124.2242536878,0.3075445446,iPhone-4s,3
106.5004222635,124.1757570909,0.3378301385,94.9491326453,122.2090345276,0.5299862391,109.1624678109,124.3358390369,0.2945042789,iPhone-4s,3
115.0664335332,124.7893642428,0.1978610377,107.4464978163,124.352636602,0.320735599,112.7497272934,124.3762854997,0.2361898132,iPhone-4s,3
114.1210858654,124.617667089,0.213742722,112.2754893701,124.7445684084,0.2423206725,116.3215064518,124.351697953,0.1804427517,iPhone-4s,3
102.9699881306,123.7233949353,0.3973050007,93.6293506654,121.9515265899,0.5541727272,107.6643991594,124.1515743696,0.3201835879,iPhone-4s,3
95.1343275924,121.9403546323,0.5303944988,92.5805470702,121.4852848514,0.5723256193,105.4029725146,123.3828809138,0.3583726335,iPhone-4s,3
99.6242210528,123.4207421771,0.4515077364,81.2921008196,118.1216016039,0.7798617401,92.2745348344,120.703462975,0.5830093717,iPhone-4s,3
116.9971616736,125.139921291,0.1681606535,110.1181787053,124.7247997453,0.2788009464,111.8368050549,124.5372434915,0.2528588216,iPhone-4s,3
99.37896795,123.0455091023,0.4567990438,88.5025867705,120.3337363455,0.6450803398,101.5285308185,123.0064601342,0.4216036982,iPhone-4s,3
109.3687144818,124.1929710944,0.2917801907,111.2979795932,124.8309887205,0.2581839163,120.6641458514,125.3144300234,0.1079614102,iPhone-4s,3
115.6348583628,125.0873047935,0.1907151932,111.5768942534,124.9448357726,0.2550782646,114.5020758993,125.0016963651,0.2082062759,iPhone-4s,3
104.8812846421,123.8581103265,0.3647720754,95.8739158066,122.3212341764,0.5153165732,106.1996231167,123.8869216814,0.3429284758,iPhone-4s,3
105.7148810454,123.6981235825,0.3522078032,102.2692495324,123.7305030161,0.4056889816,108.9377315315,123.874122458,0.2995905397,iPhone-4s,3
96.5256988748,122.4656505144,0.5051473426,85.9184376952,119.5756635594,0.6944727207,90.9217877689,120.8689813627,0.604526199,iPhone-4s,3
94.8284463908,121.7332916213,0.5348789994,83.574879929,118.8326156502,0.7370902707,94.4686170884,121.4850730547,0.5418051649,iPhone-4s,3
102.8021048595,123.732190182,0.3995274259,94.9956982691,122.2847043246,0.531333468,93.2984186271,121.4906503646,0.5619275286,iPhone-4s,3
112.0204160759,123.9350058919,0.2442297403,102.9155321621,123.5407401027,0.3972920576,107.1085993068,123.8625718289,0.3292452442,iPhone-4s,3
115.182987638,125.1193264785,0.1973785767,109.9268456693,124.8081334505,0.2818117025,109.8057201307,124.5278088606,0.2840251064,iPhone-4s,3
111.9487078788,124.4984052788,0.2493130154,108.9031319585,124.4915621477,0.2968086845,113.6933171987,124.5355328952,0.2208392782,iPhone-4s,3
104.5236547642,123.9727686992,0.3702347783,83.7912860789,118.9904661382,0.7326722902,104.7478155938,123.4379898316,0.3683456099,iPhone-4s,3
118.6399372887,125.1733573961,0.1414394095,112.8834795611,124.9058113658,0.2342264391,115.5727931415,124.8710299797,0.1919500698,iPhone-4s,3
112.0635960828,124.8300761524,0.2481718559,104.9108802554,124.1062142057,0.3635299798,104.272996714,123.738580373,0.374356769,iPhone-4s,3
67.9823822018,112.0517374411,1.0601302872,47.8016211463,98.9983513442,1.6068804211,73.0436104053,114.5110389205,0.9494120649,iPhone-4s,3
106.3773811455,123.9251552639,0.3397824872,98.00928454,122.7850563574,0.4773669274,107.0758790189,124.0227238041,0.3285148571,iPhone-4s,3
117.6551898358,125.2923450464,0.1575249266,111.24123359,124.9211908082,0.260569445,111.1170703576,124.6655979981,0.2627726406,iPhone-4s,3
103.37453944,123.9518534993,0.3894118658,87.6107183836,120.2503290695,0.6627103496,92.560671902,121.2900775906,0.5764458742,iPhone-4s,3
117.1191654051,125.2243825445,0.1663076264,115.7187561325,125.3690351721,0.1882488137,116.8443695033,125.1685446687,0.1703374185,iPhone-4s,3
115.8902022359,125.2758708716,0.1856706632,104.2886471199,124.0378184531,0.37362095,105.8807824064,123.8685445415,0.3486458306,iPhone-4s,3
107.8694732795,124.3945505322,0.3150668254,94.0672883226,122.0487107761,0.545805943,96.8189214335,121.7639616123,0.5018530858,iPhone-4s,3
97.5298130026,122.7921401972,0.4875802201,79.3279606752,117.3402991287,0.8187726487,99.1543179006,122.691463542,0.4605533173,iPhone-4s,3
101.3895624579,123.3413995685,0.4235669343,96.1366241349,122.5861018775,0.5105132179,95.5410394039,121.7737758723,0.5229569966,iPhone-4s,3
114.4911780225,124.6518946139,0.2079473342,108.819143078,124.3670689517,0.2990947459,112.9017395153,124.3480327889,0.233972364,iPhone-4s,3
110.8199242779,124.796788976,0.267011477,99.3313012373,123.0394901044,0.4557023418,104.4270347743,123.5226490734,0.3719703855,iPhone-4s,3
90.5783891963,121.0895434823,0.6095256608,78.4539908028,116.9672134299,0.8385061638,79.9691869063,117.4748455786,0.809567253,iPhone-4s,3
108.2060071297,124.6218610274,0.3099869552,94.8073324663,122.2735607641,0.5332441309,102.5850094965,123.1939570391,0.4043249393,iPhone-4s,3
91.7646155225,121.0837265756,0.5888503833,80.7220392497,117.8405538757,0.7913402403,91.0735540667,120.5137142404,0.6031779266,iPhone-4s,3
